id_veiculo	id_acidente	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
1	D011600295	MO	DZM8700	M	48	SI	X	BR	5
1	D011600296	AU	HNA3731	M	49	SI	X	BR	5
2	D011600296	AU	EMI6396	M	20	SI	X	BR	8
1	D011600297	MO	EXL1492	M	22	IN	X	BR	3
1	D011600298	MO	EWV6005	M	27	SI	X	BR	3
2	D011600298	AU	EMR4027	M	43	SI	X	BR	7
1	D011600299	MO	DPZ2281	M	39	SI	X	BR	3
1	D011600300	MO	FMB9245	M	48	SI	X	BR	3
1	D011600301	MO	DJJ5404	M	21	SI	X	BR	5
2	D011600301	AU	FTG5725	F	30	SI	X	BR	5
1	D011600302	AU	CAR6114	M	24	SI	X	BR	5
2	D011600302	AU	       	M	65	SI	X	BR	8
1	D011600303	MO	FAY0194	M	33	SI	X	BR	5
1	D011600304	AU	KJD2079	M	38	SI	X	BR	3
2	D011600304	ON	EFU3028	M	SI	SI	X	BR	8
1	D011600305	AU	DCX3965	M	19	SI	X	BR	3
1	D011600306	AU	FOX8940	M	32	SI	X	BR	7
1	D011600307	MO	DZU2571	M	37	SI	X	BR	5
1	D011600308	AU	CAE4043	M	29	SI	X	BR	3
1	D011600309	MO	DZS4123	M	21	SI	X	BR	3
2	D011600309	AU	       	M	SI	SI	X	BR	8
1	D011600310	MO	EXB7855	M	22	SI	X	BR	3
2	D011600310	AU	AMZ1445	M	30	SI	X	BR	3
1	D011600311	ON	EXO0295	M	30	SI	X	BR	4
1	D011600312	MO	EJO6530	M	33	SI	X	BR	4
2	D011600312	AU	DEH9787	M	SI	SI	X	BR	8
1	D011600313	MO	FOC6140	M	20	SI	X	BR	3
1	D011600314	MO	CZY7005	M	29	SI	X	BR	5
1	D011600315	CA	       	F	SI	SI	X	BR	8
1	D011600316	AU	EKK0741	M	27	SI	X	BR	7
2	D011600316	AU	CFH6229	X	SI	SI	X	BR	8
1	D011600317	AU	MPN1286	M	19	IN	X	BR	3
1	D011600318	MO	EXH8346	M	37	SI	X	BR	3
2	D011600318	AU	AOU0081	F	25	SI	X	BR	7
1	D011600319	MO	EXK0141	M	32	SI	X	BR	3
1	D011600320	MO	EXA3157	M	28	SI	X	BR	3
2	D011600320	AU	EMI7756	F	SI	SI	X	BR	8
1	D011600321	MO	EXC0553	M	24	SI	X	BR	2
1	D011600322	MO	EXK1093	M	40	SI	X	BR	8
2	D011600322	AU	FAW7574	M	26	SI	X	BR	4
1	D011600323	MO	DLZ0522	M	25	SI	X	BR	3
1	D011600324	MO	FTM8164	F	27	SI	X	BR	3
2	D011600324	AU	FDW5117	M	32	SI	X	BR	8
1	D011600325	MO	FGL4770	M	19	SI	X	BR	5
1	D011600326	SI	       	X	SI	SI	X	BR	8
1	D011600327	AU	EBN1334	F	56	SI	X	BR	7
1	D011600328	AU	FFR6353	M	45	SI	X	BR	7
1	D011600329	MO	KZW3525	M	25	IN	X	BR	5
1	D011600330	ON	EFW0572	M	SI	SI	X	BR	8
1	D011600331	AU	CPM1502	M	54	SI	X	BR	3
2	D011600331	ON	DJE9522	M	59	SI	X	BR	3
1	D011600332	MO	EHA5060	M	29	SI	X	BR	5
2	D011600332	AU	EET2907	F	68	SI	X	BR	7
1	D011600333	MO	BFZ3104	M	27	SI	X	BR	5
2	D011600333	AU	EOE9726	X	SI	SI	X	BR	8
1	D011600334	MO	FII8448	F	26	SI	X	BR	8
2	D011600334	AU	AUR9851	X	SI	SI	X	BR	8
1	D011600335	ON	FZC6718	M	56	SI	X	BR	3
1	D011600336	MO	EXC0433	M	29	SI	X	BR	3
2	D011600336	AU	CMW7695	M	28	SI	X	BR	7
1	D011600337	MO	FAP3505	M	21	SI	X	BR	5
2	D011600337	AU	DVB2098	M	33	SI	X	BR	8
1	D011600338	MO	EXL9995	M	29	IN	X	BR	3
1	D011600339	MO	FUI8950	M	40	HA	X	BR	7
2	D011600339	AU	AHS6805	M	35	IN	X	BR	3
1	D011600340	ON	       	M	SI	SI	X	BR	8
1	D011600341	MO	EXJ1689	M	26	SI	X	BR	3
2	D011600341	AU	CZZ0986	M	38	SI	X	BR	5
1	D011600342	MO	EXD0750	M	22	SI	X	BR	3
2	D011600342	AU	CYP8894	F	48	SI	X	BR	6
1	D011600343	MO	DOW9715	M	18	SI	X	BR	3
2	D011600343	AU	       	F	SI	SI	X	BR	8
1	D011600344	ON	EFV4841	M	SI	SI	X	BR	8
1	D011600345	MO	JPV1028	M	48	SI	X	BR	3
2	D011600345	AU	CGF8282	M	25	SI	X	BR	8
1	D011600346	AU	DRD3276	M	31	SI	X	BR	5
2	D011600346	AU	EEI6391	M	26	SI	X	BR	2
1	D011600347	ON	       	M	36	SI	X	BR	3
1	D011600348	AU	EMQ4783	M	36	SI	X	BR	7
1	D011600349	ON	DTB1670	M	48	SI	X	BR	5
1	D011600350	MO	GAS9028	M	44	SI	X	BR	7
2	D011600350	AU	FDH2430	M	36	SI	X	BR	7
1	D011600352	AU	FIM5638	M	22	SI	X	BR	3
1	D011600353	MO	FMK6237	M	SI	SI	X	BR	8
2	D011600353	AU	FQZ0720	F	20	SI	X	BR	8
1	D011600354	SI	       	X	SI	SI	X	BR	8
2	D011600354	SI	       	F	16	SI	X	BR	4
1	D011600355	AU	CFY4171	M	31	SI	X	BR	5
2	D011600355	ON	EFW3447	M	30	SI	X	BR	5
1	D011600356	AU	DSS1926	X	SI	SI	X	BR	8
1	D011600357	MO	EQS7048	M	17	IN	X	BR	3
1	D011600358	AU	EYU7930	M	SI	SI	X	BR	8
2	D011600358	AU	EJK8840	M	34	SI	X	BR	5
1	D011600359	AU	FSF4969	M	41	SI	X	BR	3
2	D011600359	AU	FIK8307	F	22	SI	X	BR	7
1	D011600360	MO	FSU1840	M	22	SI	X	BR	3
2	D011600360	AU	       	X	SI	SI	X	BR	8
1	D011600361	CM	FAD0459	M	34	SI	X	BR	7
2	D011600361	BI	       	X	SI	NE	X	BR	8
1	D011600362	AU	GCS2287	F	44	SI	X	BR	5
1	D011600363	AU	EML8475	M	19	SI	X	BR	5
2	D011600363	AU	ELS5256	M	53	SI	X	BR	5
1	D011600364	MO	DYZ1872	M	36	SI	X	BR	2
1	D011600365	MO	CNH7043	M	24	SI	X	BR	5
2	D011600365	AU	BGM3980	M	48	SI	X	BR	3
1	D011600366	AU	FAD0546	M	38	SI	X	BR	5
1	D011600367	MO	EQP9586	M	33	SI	X	BR	5
2	D011600367	AU	EZM0665	M	29	SI	X	BR	5
1	D011600368	MO	DZN0500	M	41	SI	X	BR	3
3	D011600368	AU	FAD8523	M	SI	SI	X	BR	8
2	D011600368	AU	ELG8681	F	SI	SI	X	BR	8
1	D011600369	MO	DRY1080	M	32	SI	X	BR	4
2	D011600369	AU	FLC9445	M	27	SI	X	BR	5
1	D011600370	MO	FXW8230	M	27	SI	X	BR	5
2	D011600370	MO	       	X	SI	SI	X	BR	8
1	D011600371	ON	       	M	SI	SI	X	BR	8
1	D011600372	MO	       	X	SI	SI	X	BR	8
1	D011600373	AU	DZF1284	M	22	SI	X	BR	8
2	D011600373	AU	HFS2046	M	SI	SI	X	BR	8
1	D011600374	MO	BPS6705	M	SI	SI	X	BR	8
2	D011600374	MO	       	X	SI	SI	X	BR	8
1	D011600375	MO	DYV6571	M	36	SI	X	BR	5
1	D011600376	MO	DZL1154	M	33	SI	X	BR	3
2	D011600376	AU	       	X	SI	SI	X	BR	8
1	D011600377	AU	EUX5846	F	51	SI	X	BR	7
2	D011600377	MO	       	M	20	SI	X	BR	3
1	D011600378	AU	FAI4566	M	40	SI	X	BR	5
3	D011600378	AU	CLA5567	M	60	SI	X	BR	3
2	D011600378	AU	JOM9918	M	29	SI	X	BR	3
1	D011600379	AU	CRV8138	F	25	SI	X	BR	3
1	D011600380	ON	DTC7189	M	30	SI	X	BR	3
2	D011600380	BI	       	M	58	NE	X	BR	3
1	D011600381	ON	DTB2308	M	51	SI	X	BR	8
1	D011600382	MO	DYN6457	M	52	SI	X	BR	3
1	D011600383	MO	DRW5126	M	31	SI	X	BR	3
2	D011600383	AU	ENV8581	M	SI	SI	X	BR	8
1	D011600384	MO	DNR8823	M	43	SI	X	BR	5
2	D011600384	AU	       	M	SI	SI	X	BR	8
1	D011600385	AU	FBZ5312	F	48	SI	X	BR	7
1	D011600386	AU	EBO7984	F	41	SI	X	BR	5
2	D011600386	AU	DYD2914	F	32	SI	X	BR	7
1	D011600387	AU	DUJ9683	M	74	SI	X	BR	3
2	D011600387	AU	       	X	SI	SI	X	BR	8
1	D011600388	MO	EOI2418	M	29	SI	X	BR	5
2	D011600388	CA	ELT6791	M	52	SI	X	BR	5
1	D011600389	MO	DQU5593	M	31	SI	X	BR	5
1	D011600390	SI	       	X	SI	SI	X	BR	8
1	D011600391	AU	DTY8085	F	18	IN	X	BR	8
1	D011600392	MO	DJJ2620	M	25	SI	X	BR	5
2	D011600392	AU	ELD5737	M	SI	SI	X	BR	8
1	D011600393	ON	       	X	SI	SI	X	BR	8
1	D011600394	ON	       	X	SI	SI	X	BR	8
1	D011600395	AU	LIT6166	M	44	SI	X	BR	3
2	D011600395	AU	CSL7697	M	30	SI	X	BR	5
1	D011600396	MO	CDX5418	M	31	SI	X	BR	2
2	D011600396	AU	DIM2710	F	31	SI	X	BR	5
1	D011600397	MO	CDP6873	M	26	SI	X	BR	5
2	D011600397	AU	FAX0705	X	SI	SI	X	BR	8
1	D011600398	MO	FIF9380	M	20	SI	X	BR	3
1	D011600399	MO	FTM0600	M	40	SI	X	BR	7
1	D011600400	MO	LOS8075	M	31	SI	X	BR	1
1	D011600401	MO	EQE8155	M	21	SI	X	BR	3
2	D011600401	CM	APN9435	M	43	SI	X	BR	3
1	D011600402	ON	DTE0248	M	41	SI	X	BR	3
1	D011600403	AU	EUJ0418	F	35	SI	X	BR	7
2	D011600403	ON	DTA3775	M	54	SI	X	BR	3
1	D011600404	AU	FLI7408	M	64	SI	X	BR	7
2	D011600404	AU	EYC6414	M	48	SI	X	BR	3
1	D011600405	MO	EQP7528	M	22	SI	X	BR	8
1	D011600406	MO	EHY0453	M	36	SI	X	BR	5
2	D011600406	AU	DFR8933	M	47	SI	X	BR	5
1	D011600407	MO	EXF5738	M	28	SI	X	BR	5
2	D011600407	MO	       	M	SI	SI	X	BR	8
1	D011600408	AU	ELT9148	M	42	SI	X	BR	7
2	D011600408	AU	DDB7416	M	SI	SI	X	BR	8
1	D011600409	AU	EDM6033	F	53	SI	X	BR	7
2	D011600409	AU	GZD8435	M	SI	SI	X	BR	8
1	D011600410	CM	GQP4090	M	55	SI	X	BR	5
2	D011600410	AU	       	M	SI	SI	X	BR	8
1	D011600411	MO	EJN3342	M	35	SI	X	BR	3
2	D011600411	AU	FJY5176	F	29	SI	X	BR	7
1	D011600412	AU	FGM4405	M	58	SI	X	BR	5
2	D011600412	BI	       	M	58	NE	X	BR	5
1	D011600413	CM	FAK2541	M	33	SI	X	BR	8
1	D011600414	AU	DSF9040	M	22	SI	X	BR	3
2	D011600414	ON	DTC6950	M	36	SI	X	BR	3
1	D011600415	AU	JLG0558	M	27	SI	X	BR	3
1	D011600416	AU	FTJ0986	F	36	SI	X	BR	5
2	D011600416	CM	FNL2374	F	SI	SI	X	BR	8
1	D011600417	AU	EYS7026	M	26	SI	X	BR	5
1	D011600418	MO	EOT6828	M	51	SI	X	BR	7
2	D011600418	AU	FZE6365	F	SI	SI	X	BR	8
1	D011600419	MO	EXE4138	M	23	SI	X	BR	3
2	D011600419	CM	FPS9466	F	53	SI	X	BR	8
1	D011600420	MO	DZM4611	M	33	SI	X	BR	5
2	D011600420	MO	FKJ8074	M	33	SI	X	BR	5
1	D011600421	AU	DRJ0122	M	30	SI	X	BR	7
1	D011600422	AU	EBK6528	F	53	SI	X	BR	7
2	D011600422	ON	EZL1057	M	41	SI	X	BR	8
1	D011600423	SI	       	X	SI	SI	X	BR	8
1	D011600424	AU	EUG3229	M	42	SI	X	BR	5
1	D011600425	MO	FUW7987	F	42	SI	X	BR	8
2	D011600425	AU	DSC6627	M	24	SI	X	BR	6
1	D011600426	AU	EMW7548	M	37	HA	X	BR	5
2	D011600426	AU	       	M	SI	SI	X	BR	8
1	D011600427	MO	EQD1871	M	38	SI	X	BR	7
2	D011600427	AU	FCB1062	M	SI	SI	X	BR	8
1	D011600428	MO	DRX8274	M	SI	SI	X	BR	8
2	D011600428	AU	DII8488	F	47	SI	X	BR	5
1	D011600429	MO	AZY8737	M	40	SI	X	BR	3
2	D011600429	AU	DRF5691	M	47	SI	X	BR	4
1	D011600430	AU	DZW3016	M	40	SI	X	BR	5
1	D011600431	AU	BSR7362	M	SI	SI	X	BR	8
1	D011600432	AU	FMX6428	M	27	SI	X	BR	3
1	D011600433	AU	DCC5466	M	25	SI	X	BR	2
2	D011600433	BI	       	M	12	NE	X	BR	2
1	D011600434	ON	FCM1113	M	39	SI	X	BR	2
1	D011600435	AU	FWW0749	M	SI	SI	X	BR	8
1	D011600436	MO	ECP2080	M	29	SI	X	BR	8
2	D011600436	CM	CMR1722	M	36	SI	X	BR	3
1	D011600437	ON	DTB1711	M	47	SI	X	BR	3
1	D011600439	MO	EJO9872	M	34	SI	X	BR	5
1	D011600440	MO	EXH9653	M	48	SI	X	BR	5
2	D011600440	AU	       	M	SI	SI	X	BR	8
1	D011600441	MO	DCT7215	M	22	SI	X	BR	3
1	D011600442	AU	FSB1235	F	39	SI	X	BR	7
1	D011600443	AU	DYA4104	M	43	SI	X	BR	8
1	D011600444	AU	FIF7186	M	19	SI	X	BR	3
2	D011600444	AU	       	X	SI	SI	X	BR	8
1	D011600445	AU	CYH8670	M	26	SI	X	BR	5
2	D011600445	AU	CCH2225	M	36	SI	X	BR	2
1	D011600446	MO	FST0594	M	21	SI	X	BR	5
2	D011600446	AU	DMA7313	M	63	SI	X	BR	5
1	D011600447	MO	EKJ1950	M	26	SI	X	BR	8
2	D011600447	AU	DTY2625	M	53	SI	X	BR	3
1	D011600448	SI	       	X	SI	SI	X	BR	8
1	D011600449	AU	DFS8952	M	51	HA	X	BR	8
2	D011600449	BI	       	M	10	NE	X	BR	2
1	D011600450	AU	ELK9170	M	22	SI	X	BR	5
1	D011600451	AU	ETC1635	F	49	SI	X	BR	7
1	D011600452	MO	CTV0696	M	SI	SI	X	BR	8
2	D011600452	AU	ELX2348	F	30	SI	X	BR	8
1	D011600453	MO	       	M	18	SI	X	BR	5
2	D011600453	MO	DSV7519	M	39	SI	X	BR	7
1	D011600454	MO	FTJ3277	M	30	SI	X	BR	6
2	D011600454	AU	       	X	SI	SI	X	BR	8
1	D011600455	MO	ECN7741	M	36	SI	X	BR	3
1	D011600456	AU	CME6123	M	30	SI	X	BR	5
2	D011600456	MO	       	M	36	SI	X	BR	4
1	D011600457	MO	FRM9697	F	35	SI	X	BR	5
2	D011600457	MO	EHM9925	M	35	SI	X	BR	3
1	D011600458	CM	DWO0805	M	56	SI	X	BR	3
2	D011600458	BI	       	M	34	NE	X	BR	8
1	D011600459	AU	ETL4020	F	37	SI	X	BR	5
3	D011600459	AU	EQZ6889	M	64	SI	X	BR	3
2	D011600459	AU	HRD4981	M	36	SI	X	BR	5
1	D011600460	AU	BLI3870	M	34	SI	X	BR	3
3	D011600460	ON	FQZ8514	M	54	SI	X	BR	5
2	D011600460	BI	       	M	27	NE	X	BR	3
1	D011600461	MO	ESN2299	M	20	SI	X	BR	3
2	D011600461	AU	GBH5074	M	32	SI	X	BR	7
1	D011600462	MO	EXA0124	M	34	SI	X	BR	3
1	D011600463	AU	DNO2834	M	62	SI	X	BR	5
3	D011600463	AU	EQN3106	M	41	SI	X	BR	5
2	D011600463	AU	HCV3677	F	42	SI	X	BR	5
1	D011600464	AU	DRO6181	M	27	SI	X	BR	8
2	D011600464	ON	FFF6134	M	48	SI	X	BR	8
1	D011600465	MO	FAP0700	M	40	SI	X	BR	3
1	D011600466	AU	HZL3620	M	31	SI	X	BR	5
1	D011600467	AU	CHR4730	M	36	SI	X	BR	5
1	D011600468	MO	GIL8125	M	40	SI	X	BR	3
1	D011600469	MO	DZR8762	M	19	SI	X	BR	3
2	D011600469	AU	CDZ9580	M	30	SI	X	BR	5
1	D011600470	AU	EBZ6877	M	35	SI	X	BR	5
1	D011600471	MO	FQN6434	M	57	SI	X	BR	3
1	D011600472	MO	DOI9547	M	27	SI	X	BR	3
2	D011600472	CM	EEI3849	M	39	SI	X	BR	2
1	D011600473	AU	ERR1177	M	21	SI	X	BR	5
1	D011600474	AU	DWL2617	M	41	SI	X	BR	7
2	D011600474	CA	       	M	42	SI	X	BR	3
1	D011600475	AU	CGO9235	M	40	SI	X	BR	6
2	D011600475	CM	CRH2765	M	35	SI	X	BR	3
1	D011600476	AU	FSD3454	F	22	SI	X	BR	5
1	D011600477	MO	       	X	SI	SI	X	BR	8
1	D011600478	MO	DJJ5123	M	48	SI	X	BR	3
2	D011600478	MO	DTJ8894	M	32	SI	X	BR	3
1	D011600479	MO	       	M	20	SI	X	BR	3
1	D011600480	MO	DEP7154	M	30	SI	X	BR	5
2	D011600480	AU	OMU9219	M	58	SI	X	BR	5
1	D011600481	MO	       	M	SI	SI	X	BR	8
1	D011600482	MO	EXC9606	M	20	SI	X	BR	5
2	D011600482	AU	EUT7036	M	31	SI	X	BR	7
1	D011600483	MO	FDP3708	M	24	SI	X	BR	5
2	D011600483	SI	       	F	SI	SI	X	BR	8
1	D011600484	MO	       	M	18	SI	X	BR	5
1	D011600485	ON	FSK2697	X	SI	SI	X	BR	8
1	D011600486	MO	FDY5500	F	30	SI	X	BR	5
2	D011600486	AU	BRZ7496	M	20	SI	X	BR	5
1	D011600487	ON	FGD5840	M	33	SI	X	BR	5
2	D011600487	AU	BNU2751	M	21	SI	X	BR	3
1	D011600488	MO	DOE6009	M	42	SI	X	BR	8
2	D011600488	CM	FZJ4839	M	51	SI	X	BR	3
1	D011600489	MO	CTV9411	M	23	SI	X	BR	5
1	D011600490	ON	FRU2568	M	50	SI	X	BR	3
2	D011600490	BI	       	M	24	NE	X	BR	5
1	D011600491	AU	CDC5531	M	SI	SI	X	BR	8
1	D011600492	MO	EQR2312	M	SI	SI	X	BR	8
2	D011600492	AU	DZG9784	M	31	SI	X	BR	7
1	D011600493	AU	FAG9885	M	56	SI	X	BR	8
1	D011600494	MO	EJR6211	M	35	SI	X	BR	5
2	D011600494	ON	       	X	SI	SI	X	BR	8
1	D011600495	MO	FWU0890	M	39	SI	X	BR	3
2	D011600495	AU	CXS1105	M	40	SI	X	BR	5
1	D011600496	CA	EKR8019	M	30	SI	X	BR	2
1	D011600497	MO	EFK9275	M	27	SI	X	BR	5
1	D011600498	MC	FQA4488	M	SI	SI	X	BR	7
1	D011600499	MO	EHJ1642	M	36	SI	X	BR	5
2	D011600499	SI	       	X	SI	SI	X	BR	8
1	D011600500	MO	DZP8216	M	30	SI	X	BR	5
2	D011600500	MO	ESL3222	M	21	SI	X	BR	3
1	D011600501	MO	BYZ0746	M	45	SI	X	BR	5
2	D011600501	AU	FCD1303	M	42	SI	X	BR	8
1	D011600502	MO	       	X	SI	SI	X	BR	8
1	D011600503	AU	EBG8949	M	35	SI	X	BR	5
2	D011600503	AU	DLR6189	M	25	SI	X	BR	7
1	D011600504	MO	DZT7769	M	46	SI	X	BR	5
2	D011600504	AU	       	F	SI	SI	X	BR	8
1	D011600505	ON	EZL1487	M	33	SI	X	BR	5
1	D011600506	MO	DOQ8464	M	34	SI	X	BR	6
2	D011600506	AU	HIX7262	F	SI	SI	X	BR	8
1	D011600507	MO	       	M	18	SI	X	BR	3
1	D011600508	MO	DUV2683	M	44	SI	X	BR	5
2	D011600508	AU	CEF1518	M	43	SI	X	BR	3
1	D011600509	ON	ELW2991	M	67	SI	X	BR	3
1	D011600510	MO	FAY9367	M	35	SI	X	BR	5
1	D011600511	MO	DZU8415	M	19	SI	X	BR	5
2	D011600511	AU	       	X	SI	SI	X	BR	8
1	D011600512	MO	DZP4160	M	31	SI	X	BR	3
3	D011600512	MO	FAV1392	M	31	SI	X	BR	5
2	D011600512	AU	FKX9162	M	51	SI	X	BR	8
4	D011600512	AU	EQY1744	M	35	SI	X	BR	7
1	D011600513	ON	FLN0166	M	32	SI	X	BR	4
2	D011600513	BI	       	M	21	NE	X	BR	5
1	D011600514	MO	FQV0034	M	22	SI	X	BR	3
1	D011600515	AU	EUT8640	M	78	SI	X	BR	5
1	D011600516	MO	FUV8660	M	25	SI	X	BR	5
2	D011600516	AU	       	X	SI	SI	X	BR	8
1	D011600517	MO	       	F	SI	SI	X	BR	8
1	D011600518	AU	EBZ1784	M	19	SI	X	BR	5
2	D011600518	AU	DUB9273	M	42	SI	X	BR	3
1	D011600519	MO	DZT7630	M	40	SI	X	BR	3
2	D011600519	AU	FYJ3843	M	31	SI	X	BR	6
1	D011600520	MO	DLZ7068	M	23	SI	X	BR	5
2	D011600520	AU	DOT9675	M	72	SI	X	BR	8
1	D011600521	MO	EWC5423	M	41	SI	X	BR	3
2	D011600521	AU	CSW4751	M	32	SI	X	BR	3
1	D011600522	MO	EHY9697	M	35	SI	X	BR	6
1	D011600523	AU	CYP9827	M	33	SI	X	BR	3
1	D011600524	MO	FIA9150	M	25	SI	X	BR	3
2	D011600524	AU	EBN6510	M	25	SI	X	BR	3
1	D011600525	MO	DRX8056	M	39	SI	X	BR	7
2	D011600525	AU	EQZ1378	F	SI	SI	X	BR	8
1	D011600526	MO	FQB6865	F	32	SI	X	BR	7
2	D011600526	AU	LSV4329	X	SI	SI	X	BR	8
1	D011600527	MO	DZQ9478	M	38	SI	X	BR	8
2	D011600527	ON	DTA4156	M	52	SI	X	BR	2
1	D011600528	MO	EGZ0371	M	21	SI	X	BR	8
2	D011600528	AU	CUC5759	M	21	SI	X	BR	5
1	D011600529	MO	DZR2685	M	24	SI	X	BR	5
2	D011600529	AU	EMJ5913	M	19	SI	X	BR	6
1	D011600530	AU	DQV1516	M	28	SI	X	BR	5
1	D011600531	AU	FAC6980	M	SI	SI	X	BR	8
1	D011600532	MO	EQS0831	M	37	SI	X	BR	3
2	D011600532	AU	FDU1570	X	SI	SI	X	BR	8
1	D011600533	MO	DZL2803	M	24	SI	X	BR	3
1	D011600534	AU	EZP9613	M	36	SI	X	BR	8
2	D011600534	AU	FQH1473	M	20	SI	X	BR	8
1	D011600535	MO	FAR9899	M	20	IN	X	BR	5
2	D011600535	CM	ESU0714	M	52	SI	X	BR	3
1	D011600536	MO	DGS8766	M	35	SI	X	BR	5
2	D011600536	CM	CUB7184	M	42	SI	X	BR	5
1	D011600537	ON	DTA4153	M	SI	HA	X	BR	8
1	D011600538	ON	ECT0969	F	41	HA	X	BR	3
2	D011600538	ON	DTB7742	M	32	HA	X	BR	8
1	D011600539	MO	FAX1970	M	32	SI	X	BR	5
2	D011600539	AU	EZD4306	F	45	SI	X	BR	5
1	D011600540	MO	EJR7274	M	35	SI	X	BR	5
1	D011600541	MO	EXL1417	M	25	SI	X	BR	7
2	D011600541	AU	DWK5503	F	SI	SI	X	BR	8
1	D011600542	AU	FJP5199	M	59	SI	X	BR	3
2	D011600542	AU	CWJ1187	M	46	SI	X	BR	5
1	D011600543	MO	FRB1416	M	57	SI	X	BR	5
2	D011600543	AU	BZE5748	M	40	SI	X	BR	3
1	D011600544	MC	       	F	SI	SI	X	BR	8
1	D011600545	AU	BFM8268	M	61	SI	X	BR	6
1	D011600546	AU	ADF0669	M	26	SI	X	BR	5
1	D011600547	MO	GCK2080	M	28	SI	X	BR	5
2	D011600547	CM	EWJ2789	X	SI	SI	X	BR	8
1	D011600548	MO	EXE0246	X	SI	SI	X	BR	8
1	D011600549	MO	       	M	20	SI	X	BR	3
2	D011600549	AU	BPA9597	M	36	SI	X	BR	7
1	D011600550	AU	EDC4735	F	59	SI	X	BR	7
2	D011600550	AU	HVG3298	X	SI	SI	X	BR	8
1	D011600551	ON	DTA8167	M	38	SI	X	BR	5
1	D011600552	MO	DGM2397	M	25	SI	X	BR	5
2	D011600552	CM	EBM6483	M	53	SI	X	BR	5
1	D011600553	MO	CJN9508	M	16	SI	X	BR	4
2	D011600553	AU	EUJ2564	M	74	SI	X	BR	5
1	D011600554	MO	EXJ1638	M	34	SI	X	BR	5
2	D011600554	AU	DGE3625	F	22	SI	X	BR	5
1	D011600555	MO	FAV9149	M	20	SI	X	BR	8
1	D011600556	AU	GSH2418	M	SI	SI	X	BR	8
1	D011600557	AU	ETN3008	M	24	SI	X	BR	5
1	D011600558	MO	DRW1682	M	42	SI	X	BR	5
3	D011600558	MO	EGZ7198	F	26	SI	X	BR	6
2	D011600558	AU	DLR0856	M	56	SI	X	BR	3
1	D011600559	MO	EJQ6236	M	26	SI	X	BR	5
2	D011600559	AU	FKX1606	M	SI	SI	X	BR	8
1	D011600560	MO	       	X	SI	SI	X	BR	8
1	D011600561	MO	ECP6443	M	40	SI	X	BR	3
1	D011600562	AU	EGA8150	M	17	SI	X	BR	3
2	D011600562	AU	BTC1902	M	20	SI	X	BR	3
1	D011600563	MO	DVX3474	M	34	SI	X	BR	6
1	D011600564	MO	DZT3683	M	39	SI	X	BR	7
1	D011600565	MO	DRW0549	M	32	SI	X	BR	5
2	D011600565	MO	       	M	SI	SI	X	BR	8
1	D011600566	AU	DQB2109	M	35	SI	X	BR	3
2	D011600566	AU	CLL0981	M	65	SI	X	BR	4
1	D011600567	MO	DZM3564	M	45	SI	X	BR	5
2	D011600567	AU	BOW5863	M	55	SI	X	BR	3
1	D011600568	MO	FPR8238	M	34	SI	X	BR	6
1	D011600569	AU	EBT9155	M	46	SI	X	BR	7
1	D011600570	MO	FIN4533	M	33	SI	X	BR	5
1	D011600571	SI	       	X	SI	SI	X	BR	8
1	D011600572	MO	EQP5104	M	22	SI	X	BR	8
2	D011600572	ON	FJP7361	M	68	SI	X	BR	2
1	D011600573	MO	GCO1789	M	26	SI	X	BR	5
2	D011600573	AU	       	F	SI	SI	X	BR	8
1	D011600574	MO	DGH6092	M	27	SI	X	BR	8
2	D011600574	AU	EZC0106	M	SI	SI	X	BR	8
1	D011600575	AU	EES1368	M	25	SI	X	BR	5
1	D011600576	MO	FZZ5919	M	28	SI	X	BR	3
2	D011600576	AU	       	X	SI	SI	X	BR	8
1	D011600577	MO	EHU8775	M	33	SI	X	BR	8
1	D011600578	MO	EOQ1387	M	30	SI	X	BR	5
1	D011600579	ON	       	X	SI	SI	X	BR	8
1	D011600580	MO	ESW0458	M	32	SI	X	BR	3
2	D011600580	AU	DLG9287	F	60	SI	X	BR	7
1	D011600581	AU	EZN0317	F	24	SI	X	BR	5
1	D011600582	AU	EZO4018	F	27	SI	X	BR	5
1	D011600583	MO	ECF0401	M	32	SI	X	BR	4
2	D011600583	AU	FKG6169	M	40	SI	X	BR	7
1	D011600584	AU	DSP2377	M	23	SI	X	BR	5
2	D011600584	AU	EBT2857	M	25	SI	X	BR	3
1	D011600585	ON	FLB5542	M	27	SI	X	BR	5
1	D011600586	MO	DWV2566	M	23	SI	X	BR	5
2	D011600586	AU	DWI1917	F	55	SI	X	BR	8
1	D011600587	AU	       	F	SI	SI	X	BR	8
1	D011600588	MO	EHU2447	M	23	SI	X	BR	5
2	D011600588	SI	       	X	SI	SI	X	BR	8
1	D011600589	AU	EGL2971	M	32	SI	X	BR	7
2	D011600589	ON	DTE4144	M	SI	SI	X	BR	8
1	D011600590	MO	FAY0247	M	35	SI	X	BR	3
2	D011600590	CM	EEZ7388	M	41	SI	X	BR	5
1	D011600591	AU	EUO1434	M	51	SI	X	BR	8
2	D011600591	MO	       	M	22	SI	X	BR	8
1	D011600592	MO	FHO0201	M	21	SI	X	BR	3
2	D011600592	MC	       	M	23	SI	X	BR	8
